assetId,profileId,gender,numericId,identityScope,isReserve,reserveStatus,activeForTarget,identityDecision,shotType,targetFaceType,targetLooksLevel,targetLooksLevelBand,status,localPath,finalPath,approvedPath,rejectedPath,expectedRawPath,expectedFinalPath,expectedApprovedPath,expectedRejectedPath,storagePath,legacyStoragePath,model,size,quality,outputFormat,promptHash,referenceAssetId,referenceLocalPath,resolvedReferencePath,attempt,attemptCount,dryRun,updatedAt,error
female_008__vibe_card__v001,female_008,female,,production,False,,True,,vibe_card,,,,prepared,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/female_008__vibe_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/008/vibe_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/female_008__vibe_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/female_008__vibe_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/female_008__vibe_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/008/vibe_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/female_008__vibe_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/female_008__vibe_card__v001__attempt01.png,ai_profiles/female/008/vibe_card.png,ai_profiles/female/008.png,codex-built-in-imagegen,1024x1536,high,png,57bbd42ca841be5f5af51c25,female_008__face_card__v001,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/008/face_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/008/face_card.png,,0,False,2026-05-06T23:01:10+00:00,
female_009__face_card__v001,female_009,female,,production,False,,True,,face_card,,,,file_needs_review,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/female_009__face_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/009/face_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/female_009__face_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/female_009__face_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/female_009__face_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/009/face_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/female_009__face_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/female_009__face_card__v001__attempt01.png,ai_profiles/female/009/face_card.png,ai_profiles/female/009.png,codex-built-in-imagegen,1024x1536,high,png,7d4673e947fd3e03b0e7d761,,,,1,1,False,2026-05-10T15:46:35+00:00,Integrity passed; active visual QA still required.
female_009__silhouette_card__v001,female_009,female,,production,False,,True,,silhouette_card,,,,missing,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/female_009__silhouette_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/009/silhouette_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/female_009__silhouette_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/female_009__silhouette_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/female_009__silhouette_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/009/silhouette_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/female_009__silhouette_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/female_009__silhouette_card__v001__attempt01.png,ai_profiles/female/009/silhouette_card.png,ai_profiles/female/009.png,codex-built-in-imagegen,1024x1536,high,png,2e6a0f6a18d9b47813daf058,female_009__face_card__v001,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/009/face_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/009/face_card.png,,0,False,2026-05-10T12:28:47+00:00,missing_image
female_009__vibe_card__v001,female_009,female,,production,False,,True,,vibe_card,,,,prepared,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/female_009__vibe_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/009/vibe_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/female_009__vibe_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/female_009__vibe_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/female_009__vibe_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/009/vibe_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/female_009__vibe_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/female_009__vibe_card__v001__attempt01.png,ai_profiles/female/009/vibe_card.png,ai_profiles/female/009.png,codex-built-in-imagegen,1024x1536,high,png,adf6b2c2596b8abfbe4ed9b1,female_009__face_card__v001,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/009/face_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/009/face_card.png,,0,False,2026-05-06T23:01:10+00:00,
female_010__face_card__v001,female_010,female,,production,False,,True,,face_card,,,,file_needs_review,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/female_010__face_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/010/face_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/female_010__face_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/female_010__face_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/female_010__face_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/010/face_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/female_010__face_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/female_010__face_card__v001__attempt01.png,ai_profiles/female/010/face_card.png,ai_profiles/female/010.png,codex-built-in-imagegen,1024x1536,high,png,6723af42e2220485f78fa62d,,,,1,1,False,2026-05-10T15:46:37+00:00,Integrity passed; active visual QA still required.
female_010__silhouette_card__v001,female_010,female,,production,False,,True,,silhouette_card,,,,missing,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/female_010__silhouette_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/010/silhouette_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/female_010__silhouette_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/female_010__silhouette_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/female_010__silhouette_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/010/silhouette_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/female_010__silhouette_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/female_010__silhouette_card__v001__attempt01.png,ai_profiles/female/010/silhouette_card.png,ai_profiles/female/010.png,codex-built-in-imagegen,1024x1536,high,png,318938097e1969ea76e77abe,female_010__face_card__v001,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/010/face_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/010/face_card.png,,0,False,2026-05-10T12:28:47+00:00,missing_image
female_010__vibe_card__v001,female_010,female,,production,False,,True,,vibe_card,,,,prepared,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/female_010__vibe_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/010/vibe_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/female_010__vibe_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/female_010__vibe_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/female_010__vibe_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/010/vibe_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/female_010__vibe_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/female_010__vibe_card__v001__attempt01.png,ai_profiles/female/010/vibe_card.png,ai_profiles/female/010.png,codex-built-in-imagegen,1024x1536,high,png,160d752610b062cdd2d64e31,female_010__face_card__v001,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/010/face_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/010/face_card.png,,0,False,2026-05-06T23:01:10+00:00,
female_011__face_card__v001,female_011,female,,production,False,,True,,face_card,,,,file_needs_review,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/female_011__face_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/011/face_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/female_011__face_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/female_011__face_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/female_011__face_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/011/face_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/female_011__face_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/female_011__face_card__v001__attempt01.png,ai_profiles/female/011/face_card.png,ai_profiles/female/011.png,codex-built-in-imagegen,1024x1536,high,png,a5103d08d13e61cb5b38ef02,,,,1,1,False,2026-05-10T15:46:39+00:00,Integrity passed; active visual QA still required.
female_011__silhouette_card__v001,female_011,female,,production,False,,True,,silhouette_card,,,,missing,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/female_011__silhouette_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/011/silhouette_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/female_011__silhouette_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/female_011__silhouette_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/female_011__silhouette_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/011/silhouette_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/female_011__silhouette_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/female_011__silhouette_card__v001__attempt01.png,ai_profiles/female/011/silhouette_card.png,ai_profiles/female/011.png,codex-built-in-imagegen,1024x1536,high,png,9c8df7292687b4a0621636eb,female_011__face_card__v001,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/011/face_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/011/face_card.png,,0,False,2026-05-10T12:28:47+00:00,missing_image
female_011__vibe_card__v001,female_011,female,,production,False,,True,,vibe_card,,,,prepared,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/female_011__vibe_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/011/vibe_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/female_011__vibe_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/female_011__vibe_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/female_011__vibe_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/011/vibe_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/female_011__vibe_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/female_011__vibe_card__v001__attempt01.png,ai_profiles/female/011/vibe_card.png,ai_profiles/female/011.png,codex-built-in-imagegen,1024x1536,high,png,8de57886f6ca49979f5df42b,female_011__face_card__v001,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/011/face_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/011/face_card.png,,0,False,2026-05-06T23:01:10+00:00,
female_012__face_card__v001,female_012,female,,production,False,,True,,face_card,,,,file_rejected,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/female_012__face_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/012/face_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/female_012__face_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/female_012__face_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/female_012__face_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/012/face_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/female_012__face_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/female_012__face_card__v001__attempt01.png,ai_profiles/female/012/face_card.png,ai_profiles/female/012.png,codex-built-in-imagegen,1024x1536,high,png,358a90cf3f2b8514eb465bf4,,,,1,1,False,2026-05-10T14:25:20+00:00,bad_aspect_ratio
female_012__silhouette_card__v001,female_012,female,,production,False,,True,,silhouette_card,,,,missing,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/female_012__silhouette_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/012/silhouette_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/female_012__silhouette_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/female_012__silhouette_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/female_012__silhouette_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/012/silhouette_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/female_012__silhouette_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/female_012__silhouette_card__v001__attempt01.png,ai_profiles/female/012/silhouette_card.png,ai_profiles/female/012.png,codex-built-in-imagegen,1024x1536,high,png,95c7856b92c6619ac5c19a7e,female_012__face_card__v001,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/012/face_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/012/face_card.png,,0,False,2026-05-10T12:28:47+00:00,missing_image
female_012__vibe_card__v001,female_012,female,,production,False,,True,,vibe_card,,,,prepared,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/female_012__vibe_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/012/vibe_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/female_012__vibe_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/female_012__vibe_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/female_012__vibe_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/012/vibe_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/female_012__vibe_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/female_012__vibe_card__v001__attempt01.png,ai_profiles/female/012/vibe_card.png,ai_profiles/female/012.png,codex-built-in-imagegen,1024x1536,high,png,0ecff552dabb1c3f712d42b2,female_012__face_card__v001,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/012/face_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/012/face_card.png,,0,False,2026-05-06T23:01:10+00:00,
female_013__face_card__v001,female_013,female,,production,False,,True,,face_card,,,,file_needs_review,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/female_013__face_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/013/face_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/female_013__face_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/female_013__face_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/female_013__face_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/013/face_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/female_013__face_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/female_013__face_card__v001__attempt01.png,ai_profiles/female/013/face_card.png,ai_profiles/female/013.png,codex-built-in-imagegen,1024x1536,high,png,a930b7e7f196a962ce985174,,,,1,1,False,2026-05-10T15:46:41+00:00,Integrity passed; active visual QA still required.
female_013__silhouette_card__v001,female_013,female,,production,False,,True,,silhouette_card,,,,missing,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/female_013__silhouette_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/013/silhouette_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/female_013__silhouette_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/female_013__silhouette_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/female_013__silhouette_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/013/silhouette_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/female_013__silhouette_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/female_013__silhouette_card__v001__attempt01.png,ai_profiles/female/013/silhouette_card.png,ai_profiles/female/013.png,codex-built-in-imagegen,1024x1536,high,png,3b367b0ed4ea232b730f6133,female_013__face_card__v001,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/013/face_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/013/face_card.png,,0,False,2026-05-10T12:28:47+00:00,missing_image
